method,gene_id
rank501_1000,Solyc10g039270
rank501_1000,Solyc11g012610
rank501_1000,Solyc06g053780
rank501_1000,Solyc01g104210
rank501_1000,Solyc04g009960
rank501_1000,Solyc02g087800
rank501_1000,Solyc01g068500
rank501_1000,Solyc09g089610
rank501_1000,Solyc12g096710
rank501_1000,Solyc11g018590
rank501_1000,Solyc08g029090
rank501_1000,Solyc10g082020
rank501_1000,Solyc01g010710
rank501_1000,Solyc12g010590
rank501_1000,Solyc03g078310
rank501_1000,Solyc04g071900
rank501_1000,Solyc11g066510
rank501_1000,Solyc02g072340
rank501_1000,Solyc08g083310
rank501_1000,Solyc08g079480
rank501_1000,Solyc01g109120
rank501_1000,Solyc04g045400
rank501_1000,Solyc03g044150
rank501_1000,Solyc01g107830
rank501_1000,Solyc12g096820
rank501_1000,Solyc11g005200
rank501_1000,Solyc04g058170
rank501_1000,Solyc06g050170
rank501_1000,Solyc06g054070
rank501_1000,Solyc03g006630
rank501_1000,Solyc08g023280
rank501_1000,Solyc05g053020
rank501_1000,Solyc06g072160
rank501_1000,Solyc03g083100
rank501_1000,Solyc11g045120
rank501_1000,Solyc10g007290
rank501_1000,Solyc09g065880
rank501_1000,Solyc05g005760
rank501_1000,Solyc02g080070
rank501_1000,Solyc02g085180
rank501_1000,Solyc08g083060
rank501_1000,Solyc02g072430
rank501_1000,Solyc06g066770
rank501_1000,Solyc07g054770
rank501_1000,Solyc10g011940
rank501_1000,Solyc12g043040
rank501_1000,Solyc05g006630
rank501_1000,Solyc04g081870
rank501_1000,Solyc08g006260
rank501_1000,Solyc09g075780
rank501_1000,Solyc10g007570
rank501_1000,Solyc09g065660
rank501_1000,Solyc04g077630
rank501_1000,Solyc04g076780
rank501_1000,Solyc05g012770
rank501_1000,Solyc12g009820
rank501_1000,Solyc07g049550
rank501_1000,Solyc08g063040
rank501_1000,Solyc12g008320
rank501_1000,Solyc03g116890
rank501_1000,Solyc10g074820
rank501_1000_confirmed,Solyc11g008680
rank501_1000_confirmed,Solyc10g054420
rank501_1000_confirmed,Solyc06g084250
rank501_1000_confirmed,Solyc01g105720
rank501_1000_confirmed,Solyc02g089880
rank501_1000_confirmed,Solyc06g065680
rank501_1000_confirmed,Solyc06g076320
rank501_1000_confirmed,Solyc05g018710
rank501_1000_confirmed,Solyc08g079840
rank501_1000_confirmed,Solyc02g078700
rank501_1000_confirmed,Solyc06g074070
rank501_1000_confirmed,Solyc11g012270
rank501_1000_confirmed,Solyc01g108930
rank501_1000_confirmed,Solyc01g058320
rank501_1000_confirmed,Solyc01g100900
rank501_1000_confirmed,Solyc10g075090
rank501_1000_confirmed,Solyc11g010810
rank501_1000_confirmed,Solyc09g065180
rank501_1000_confirmed,Solyc04g078640
rank501_1000_confirmed,Solyc06g075010
rank501_1000_confirmed,Solyc10g005470
rank501_1000_confirmed,Solyc01g008020
rank501_1000_confirmed,Solyc12g009070
rank501_1000_confirmed,Solyc08g082160
rank501_1000_confirmed,Solyc04g077810
rank501_1000_confirmed,Solyc08g079680
rank501_1000_confirmed,Solyc02g070990
rank501_1000_confirmed,Solyc09g098200
rank501_1000_confirmed,Solyc06g074820
rank501_1000_confirmed,Solyc11g072510
rank501_1000_confirmed,Solyc06g051940
rank501_1000_confirmed,Solyc05g009950
rank501_1000_confirmed,Solyc05g015850
rank501_1000_confirmed,Solyc07g006680
rank501_1000_confirmed,Solyc06g082610
rank501_1000_confirmed,Solyc02g068140
rank501_1000_confirmed,Solyc10g078680
rank501_1000_confirmed,Solyc03g034410
rank501_1000_confirmed,Solyc03g095820
rank501_1000_confirmed,Solyc11g072990
rank501_1000_confirmed,Solyc10g008480
rank501_1000_confirmed,Solyc04g078200
rank501_1000_confirmed,Solyc01g020190
rank501_1000_confirmed,Solyc09g065240
rank501_1000_confirmed,Solyc02g082740
rank501_1000_confirmed,Solyc10g005960
rank501_1000_confirmed,Solyc03g114800
rank501_1000_confirmed,Solyc04g016220
rank501_1000_confirmed,Solyc06g036250
rank501_1000_confirmed,Solyc03g112060
rank501_1000_confirmed,Solyc02g069290
rank501_1000_confirmed,Solyc04g055000
rank501_1000_confirmed,Solyc12g099650
rank501_1000_confirmed,Solyc04g077670
rank501_1000_confirmed,Solyc08g077410
rank501_1000_confirmed,Solyc02g064940
rank501_1000_confirmed,Solyc10g007040
rank501_1000_confirmed,Solyc04g007650
rank501_1000_confirmed,Solyc04g071070
rank501_1000_confirmed,Solyc08g076360
rank501_1000_confirmed,Solyc01g066440
rank501_1000_confirmed,Solyc06g069000
rank501_1000_confirmed,Solyc08g080090
rank501_1000_confirmed,Solyc02g080890
rank501_1000_confirmed,Solyc03g019790
rank501_1000_confirmed,Solyc04g079530
rank501_1000_confirmed,Solyc01g098740
rank501_1000_confirmed,Solyc05g012790
rank501_1000_confirmed,Solyc03g083400
rank501_1000_confirmed,Solyc01g073640
rank501_1000_confirmed,Solyc01g110360
rank501_1000_confirmed,Solyc09g011630
rank501_1000_confirmed,Solyc02g090680
rank501_1000_confirmed,Solyc03g116330
rank501_1000_confirmed,Solyc02g091690
rank501_1000_confirmed,Solyc01g010520
rank501_1000_confirmed,Solyc04g076400
rank501_1000_confirmed,Solyc03g116740
rank501_1000_confirmed,Solyc08g069060
rank501_1000_confirmed,Solyc06g069420
rank501_1000_confirmed,Solyc06g082080
rank501_1000_confirmed,Solyc03g006050
rank501_1000_confirmed,Solyc04g079560
rank501_1000_confirmed,Solyc06g068550
rank501_1000_confirmed,Solyc02g092530
rank501_1000_confirmed,Solyc10g075100
rank501_1000_confirmed,Solyc05g026570
rank501_1000_confirmed,Solyc10g081910
rank501_1000_confirmed,Solyc01g110600
rank501_1000_confirmed,Solyc02g032780
rank501_1000_confirmed,Solyc01g007130
rank501_1000_confirmed,Solyc01g066460
rank501_1000_confirmed,Solyc10g005200
rank501_1000_confirmed,Solyc12g009050
rank501_1000_confirmed,Solyc08g065430
rank501_1000_confirmed,Solyc04g083140
rank501_1000_confirmed,Solyc05g013810
rank501_1000_confirmed,Solyc06g060520
rank501_1000_confirmed,Solyc05g009120
rank501_1000_confirmed,Solyc04g011520
rank501_1000_confirmed,Solyc02g020940
rank501_1000_confirmed,Solyc09g064730
rank501_1000_confirmed,Solyc10g083880
rank501_1000_confirmed,Solyc02g089160
rank501_1000_confirmed,Solyc10g085550
rank501_1000_confirmed,Solyc02g079320
rank501_1000_confirmed,Solyc08g083320
rank501_1000_confirmed,Solyc08g062340
rank501_1000_confirmed,Solyc08g080640
rank501_1000_confirmed,Solyc01g081410
rank501_1000_confirmed,Solyc05g009680
rank501_1000_confirmed,Solyc01g079410
rank501_1000_confirmed,Solyc12g098230
rank501_1000_confirmed,Solyc03g095940
rank501_1000_confirmed,Solyc04g074310
rank501_1000_confirmed,Solyc01g099200
rank501_1000_confirmed,Solyc02g068310
rank501_1000_confirmed,Solyc11g020960
rank501_1000_confirmed,Solyc02g065170
rank501_1000_confirmed,Solyc10g008160
rank501_1000_confirmed,Solyc06g071990
rank501_1000_confirmed,Solyc01g100460
rank501_1000_confirmed,Solyc10g078700
rank501_1000_confirmed,Solyc04g005130
rank501_1000_confirmed,Solyc02g069240
rank501_1000_confirmed,Solyc06g076560
rank501_1000_confirmed,Solyc03g112170
rank501_1000_confirmed,Solyc05g010080
rank501_1000_confirmed,Solyc01g088620
rank501_1000_confirmed,Solyc09g098290
rank501_1000_confirmed,Solyc08g066180
rank501_1000_confirmed,Solyc02g031920
rank501_1000_confirmed,Solyc02g072190
rank501_1000_confirmed,Solyc04g064900
rank501_1000_confirmed,Solyc04g050620
rank501_1000_confirmed,Solyc01g098710
rank501_1000_confirmed,Solyc02g084390
rank501_1000_confirmed,Solyc07g052610
rank501_1000_confirmed,Solyc10g006230
rank501_1000_confirmed,Solyc12g042470
rank501_1000_confirmed,Solyc12g008580
rank501_1000_confirmed,Solyc02g080050
rank501_1000_confirmed,Solyc11g010710
rank501_1000_confirmed,Solyc11g006730
rank501_1000_confirmed,Solyc02g071920
rank501_1000_confirmed,Solyc07g042990
rank501_1000_confirmed,Solyc01g087950
rank501_1000_confirmed,Solyc01g097210
rank501_1000_confirmed,Solyc05g007780
rank501_1000_confirmed,Solyc10g079110
rank501_1000_confirmed,Solyc01g111840
rank501_1000_confirmed,Solyc07g064410
rank501_1000_confirmed,Solyc11g069590
rank501_1000_confirmed,Solyc01g005420
rank501_1000_confirmed,Solyc05g008510
rank501_1000_confirmed,Solyc03g115900
rank501_1000_confirmed,Solyc10g050990
rank501_1000_confirmed,Solyc12g056200
rank501_1000_confirmed,Solyc01g109340
rank501_1000_confirmed,Solyc09g090510
rank501_1000_confirmed,Solyc03g116220
rank501_1000_confirmed,Solyc06g051460
rank501_1000_confirmed,Solyc03g043890
rank501_1000_confirmed,Solyc11g027880
rank501_1000_confirmed,Solyc02g079950
rank501_1000_confirmed,Solyc02g092150
rank501_1000_confirmed,Solyc02g091850
rank501_1000_confirmed,Solyc08g077330
rank501_1000_confirmed,Solyc03g046220
rank501_1000_confirmed,Solyc12g042180
rank501_1000_confirmed,Solyc12g088430
rank501_1000_confirmed,Solyc01g010310
rank501_1000_confirmed,Solyc07g052960
rank501_1000_confirmed,Solyc07g048110
rank501_1000_confirmed,Solyc09g009660
rank501_1000_confirmed,Solyc09g092500
rank501_1000_confirmed,Solyc10g084250
rank501_1000_confirmed,Solyc03g097030
rank501_1000_confirmed,Solyc04g011540
rank501_1000_confirmed,Solyc05g032620
rank501_1000_confirmed,Solyc03g071780
rank501_1000_confirmed,Solyc05g055330
rank501_1000_confirmed,Solyc07g056530
rank501_1000_confirmed,Solyc06g007390
rank501_1000_confirmed,Solyc02g071260
rank501_1000_confirmed,Solyc07g005210
rank501_1000_confirmed,Solyc07g053970
rank501_1000_confirmed,Solyc09g014410
rank501_1000_confirmed,Solyc02g064720
rank501_1000_confirmed,Solyc09g010380
rank501_1000_confirmed,Solyc11g066930
rank501_1000_confirmed,Solyc08g076220
rank501_1000_confirmed,Solyc12g008650
rank501_1000_confirmed,Solyc01g021730
rank501_1000_confirmed,Solyc02g081970
rank501_1000_confirmed,Solyc02g092240
rank501_1000_confirmed,Solyc08g008630
rank501_1000_confirmed,Solyc09g090180
rank501_1000_confirmed,Solyc10g006710
rank501_1000_confirmed,Solyc05g008760
rank501_1000_confirmed,Solyc05g009210
rank501_1000_confirmed,Solyc03g007030
rank501_1000_confirmed,Solyc06g007910
rank501_1000_confirmed,Solyc04g008040
rank501_1000_confirmed,Solyc06g019200
rank501_1000_confirmed,Solyc04g040160
rank501_1000_confirmed,Solyc02g067520
rank501_1000_confirmed,Solyc08g076820
rank501_1000_confirmed,Solyc12g087980
rank501_1000_confirmed,Solyc01g111740
rank501_1000_confirmed,Solyc08g080380
rank501_1000_confirmed,Solyc07g005960
rank501_1000_confirmed,Solyc03g112580
rank501_1000_confirmed,Solyc04g078520
rank501_1000_confirmed,Solyc07g052460
rank501_1000_confirmed,Solyc01g087790
rank501_1000_confirmed,Solyc01g111280
rank501_1000_confirmed,Solyc01g008710
rank501_1000_confirmed,Solyc10g086760
rank501_1000_confirmed,Solyc07g047850
rank501_1000_confirmed,Solyc01g094010
rank501_1000_confirmed,Solyc09g090080
rank501_1000_confirmed,Solyc05g005950
rank501_1000_confirmed,Solyc04g045600
rank501_1000_confirmed,Solyc08g063000
rank501_1000_confirmed,Solyc10g005690
rank501_1000_confirmed,Solyc03g078490
rank501_1000_confirmed,Solyc03g007920
rank501_1000_confirmed,Solyc01g066640
rank501_1000_confirmed,Solyc04g072620
rank501_1000_confirmed,Solyc09g010210
rank501_1000_confirmed,Solyc04g081530
rank501_1000_confirmed,Solyc11g045030
rank501_1000_confirmed,Solyc10g006530
rank501_1000_confirmed,Solyc12g099260
rank501_1000_confirmed,Solyc07g020790
rank501_1000_confirmed,Solyc04g081240
rank501_1000_confirmed,Solyc07g065970
rank501_1000_confirmed,Solyc05g053760
rank501_1000_confirmed,Solyc08g041710
rank501_1000_confirmed,Solyc11g018710
rank501_1000_confirmed,Solyc02g065060
rank501_1000_confirmed,Solyc01g107390
rank501_1000_confirmed,Solyc04g063240
rank501_1000_confirmed,Solyc08g079790
rank501_1000_confirmed,Solyc04g082630
rank501_1000_confirmed,Solyc05g050010
rank501_1000_confirmed,Solyc11g012640
rank501_1000_confirmed,Solyc06g084120
rank501_1000_confirmed,Solyc04g074640
rank501_1000_confirmed,Solyc07g006730
rank501_1000_confirmed,Solyc09g092390
rank501_1000_confirmed,Solyc07g007260
rank501_1000_confirmed,Solyc07g045090
rank501_1000_confirmed,Solyc04g008720
rank501_1000_confirmed,Solyc04g077390
rank501_1000_confirmed,Solyc02g083760
rank501_1000_confirmed,Solyc01g067090
rank501_1000_confirmed,Solyc04g063210
rank501_1000_confirmed,Solyc10g086620
rank501_1000_confirmed,Solyc09g089740
rank501_1000_confirmed,Solyc01g101130
rank501_1000_confirmed,Solyc07g054810
rank501_1000_confirmed,Solyc03g006240
rank501_1000_confirmed,Solyc01g079580
rank501_1000_confirmed,Solyc02g076690
rank501_1000_confirmed,Solyc03g122250
rank501_1000_confirmed,Solyc10g086730
rank501_1000_confirmed,Solyc07g043490
rank501_1000_confirmed,Solyc05g052410
rank501_1000_confirmed,Solyc06g065440
rank501_1000_confirmed,Solyc02g085760
rank501_1000_confirmed,Solyc11g071970
rank501_1000_confirmed,Solyc03g062720
rank501_1000_confirmed,Solyc01g109380
rank501_1000_confirmed,Solyc10g005820
rank501_1000_confirmed,Solyc03g043900
rank501_1000_confirmed,Solyc05g011830
rank501_1000_confirmed,Solyc09g009080
rank501_1000_confirmed,Solyc01g111270
rank501_1000_confirmed,Solyc05g051750
rank501_1000_confirmed,Solyc05g050810
rank501_1000_confirmed,Solyc01g087980
rank501_1000_confirmed,Solyc08g067300
rank501_1000_confirmed,Solyc01g067480
rank501_1000_confirmed,Solyc11g012190
rank501_1000_confirmed,Solyc12g011280
rank501_1000_confirmed,Solyc04g014440
rank501_1000_confirmed,Solyc07g007250
rank501_1000_confirmed,Solyc12g044490
rank501_1000_confirmed,Solyc02g063250
rank501_1000_confirmed,Solyc09g009760
rank501_1000_confirmed,Solyc08g005560
rank501_1000_confirmed,Solyc01g088480
rank501_1000_confirmed,Solyc03g111940
rank501_1000_confirmed,Solyc09g005770
rank501_1000_confirmed,Solyc04g057980
rank501_1000_confirmed,Solyc04g081400
rank501_1000_confirmed,Solyc01g105370
rank501_1000_confirmed,Solyc08g080780
rank501_1000_confirmed,Solyc07g056280
rank501_1000_confirmed,Solyc01g101210
rank501_1000_confirmed,Solyc09g091600
rank501_1000_confirmed,Solyc05g032690
rank501_1000_confirmed,Solyc02g078400
rank501_1000_confirmed,Solyc06g036310
rank501_1000_confirmed,Solyc10g009090
rank501_1000_confirmed,Solyc08g077660
rank501_1000_confirmed,Solyc04g056640
rank501_1000_confirmed,Solyc04g082970
rank501_1000_confirmed,Solyc04g007910
rank501_1000_confirmed,Solyc09g092670
rank501_1000_confirmed,Solyc02g087890
rank501_1000_confirmed,Solyc06g064610
rank501_1000_confirmed,Solyc08g062450
rank501_1000_confirmed,Solyc09g010000
rank501_1000_confirmed,Solyc08g080150
rank501_1000_confirmed,Solyc07g056190
rank501_1000_confirmed,Solyc11g072820
rank501_1000_confirmed,Solyc10g011820
rank501_1000_confirmed,Solyc01g106340
rank501_1000_confirmed,Solyc05g005930
rank501_1000_confirmed,Solyc08g078040
rank501_1000_confirmed,Solyc09g011140
rank501_1000_confirmed,Solyc03g083360
rank501_1000_confirmed,Solyc01g095300
rank501_1000_confirmed,Solyc02g088520
rank501_1000_confirmed,Solyc03g111970
rank501_1000_confirmed,Solyc02g085830
rank501_1000_confirmed,Solyc06g053240
rank501_1000_confirmed,Solyc08g082750
rank501_1000_confirmed,Solyc09g075440
rank501_1000_confirmed,Solyc01g080210
rank501_1000_confirmed,Solyc06g060830
rank501_1000_confirmed,Solyc06g050370
rank501_1000_confirmed,Solyc10g055410
rank501_1000_confirmed,Solyc08g080390
rank501_1000_confirmed,Solyc05g055030
rank501_1000_confirmed,Solyc11g008600
rank501_1000_confirmed,Solyc10g078410
rank501_1000_confirmed,Solyc07g056410
rank501_1000_confirmed,Solyc01g103250
rank501_1000_confirmed,Solyc02g085320
rank501_1000_confirmed,Solyc12g013690
rank501_1000_confirmed,Solyc01g099150
rank501_1000_confirmed,Solyc08g080140
rank501_1000_confirmed,Solyc10g086190
rank501_1000_confirmed,Solyc10g049220
rank501_1000_confirmed,Solyc01g108720
rank501_1000_confirmed,Solyc05g047600
rank501_1000_confirmed,Solyc06g074190
rank501_1000_confirmed,Solyc02g084990
rank501_1000_confirmed,Solyc06g083650
rank501_1000_confirmed,Solyc10g008540
rank501_1000_confirmed,Solyc05g007830
rank501_1000_confirmed,Solyc11g069660
rank501_1000_confirmed,Solyc08g082710
rank501_1000_confirmed,Solyc01g056850
rank501_1000_confirmed,Solyc09g083400
rank501_1000_confirmed,Solyc09g074530
rank501_1000_confirmed,Solyc02g094330
rank501_1000_confirmed,Solyc03g113060
rank501_1000_confirmed,Solyc03g082420
rank501_1000_confirmed,Solyc12g017460
rank501_1000_confirmed,Solyc05g005290
rank501_1000_confirmed,Solyc11g007690
rank501_1000_confirmed,Solyc03g080060
rank501_1000_confirmed,Solyc06g074960
rank501_1000_confirmed,Solyc10g045000
rank501_1000_confirmed,Solyc10g044840
rank501_1000_confirmed,Solyc03g111690
rank501_1000_confirmed,Solyc03g111100
rank501_1000_confirmed,Solyc01g106500
rank501_1000_confirmed,Solyc12g008660
rank501_1000_confirmed,Solyc08g075320
rank501_1000_confirmed,Solyc08g080170
rank501_1000_confirmed,Solyc03g063920
rank501_1000_confirmed,Solyc09g005320
rank501_1000_confirmed,Solyc02g084980
rank501_1000_confirmed,Solyc07g009450
rank501_1000_confirmed,Solyc10g039270
rank501_1000_confirmed,Solyc11g012610
rank501_1000_confirmed,Solyc06g053780
rank501_1000_confirmed,Solyc01g104210
rank501_1000_confirmed,Solyc04g009960
rank501_1000_confirmed,Solyc02g087800
rank501_1000_confirmed,Solyc01g068500
rank501_1000_confirmed,Solyc12g096710
rank501_1000_confirmed,Solyc11g018590
rank501_1000_confirmed,Solyc08g029090
rank501_1000_confirmed,Solyc01g010710
rank501_1000_confirmed,Solyc12g010590
rank501_1000_confirmed,Solyc04g071900
rank501_1000_confirmed,Solyc11g066510
rank501_1000_confirmed,Solyc02g072340
rank501_1000_confirmed,Solyc08g083310
rank501_1000_confirmed,Solyc08g079480
rank501_1000_confirmed,Solyc01g109120
rank501_1000_confirmed,Solyc04g045400
rank501_1000_confirmed,Solyc03g044150
rank501_1000_confirmed,Solyc01g107830
rank501_1000_confirmed,Solyc12g096820
rank501_1000_confirmed,Solyc11g005200
rank501_1000_confirmed,Solyc04g058170
rank501_1000_confirmed,Solyc06g050170
rank501_1000_confirmed,Solyc06g054070
rank501_1000_confirmed,Solyc03g006630
rank501_1000_confirmed,Solyc08g023280
rank501_1000_confirmed,Solyc05g053020
rank501_1000_confirmed,Solyc06g072160
rank501_1000_confirmed,Solyc03g083100
rank501_1000_confirmed,Solyc11g045120
rank501_1000_confirmed,Solyc10g007290
rank501_1000_confirmed,Solyc09g065880
rank501_1000_confirmed,Solyc05g005760
rank501_1000_confirmed,Solyc02g080070
rank501_1000_confirmed,Solyc02g085180
rank501_1000_confirmed,Solyc08g083060
rank501_1000_confirmed,Solyc06g066770
rank501_1000_confirmed,Solyc07g054770
rank501_1000_confirmed,Solyc10g011940
rank501_1000_confirmed,Solyc05g006630
rank501_1000_confirmed,Solyc04g081870
rank501_1000_confirmed,Solyc08g006260
rank501_1000_confirmed,Solyc10g007570
rank501_1000_confirmed,Solyc09g065660
rank501_1000_confirmed,Solyc04g077630
rank501_1000_confirmed,Solyc04g076780
rank501_1000_confirmed,Solyc05g012770
rank501_1000_confirmed,Solyc12g009820
rank501_1000_confirmed,Solyc07g049550
rank501_1000_confirmed,Solyc08g063040
rank501_1000_confirmed,Solyc12g008320
rank501_1000_confirmed,Solyc10g074820
